,inquiring_people_corr,inquiring_people,html_url,title,interpellation_type,published_at,inquiring_parties,answering_ministries,answering_ministries_corr
57371,Susanne Victoria Schütz;Björn Försterling;Sylvia Bruns,Björn Försterling;Susanne Victoria Schütz;Sylvia Bruns,https://kleineanfragen.de/niedersachsen/18/3655-foerderrichtlinie-staerkung-der-ambulanten-pflege-im-laendlichen-raum,"Förderrichtlinie ""Stärkung der ambulanten Pflege im ländlichen Raum""",minor,2019-05-07T00:00:00Z,FDP,"Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung","Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung"
57372,Susanne Victoria Schütz;Jörg Bode;Christian Grascha,Jörg Bode;Christian Grascha;Susanne Victoria Schütz,https://kleineanfragen.de/niedersachsen/18/3654-wie-steht-es-um-ausgruendungen-spin-offs-an-niedersaechsischen-hochschulen,Wie steht es um Ausgründungen (Spin-offs) an niedersächsischen Hochschulen,minor,2019-05-07T00:00:00Z,FDP,Niedersächsisches Ministerium für Wissenschaft und Kultur,Niedersächsisches Ministerium für Wissenschaft und Kultur
57373,Eva Viehoff;Julia Willie Hamburg,Julia Willie Hamburg;Eva Viehoff,https://kleineanfragen.de/niedersachsen/18/3653-hat-die-landesregierung-ein-konzept-fuer-die-zukunft-des-palaeon,Hat die Landesregierung ein Konzept für die Zukunft des paläon?,minor,2019-05-07T00:00:00Z,Bündnis 90/Die Grünen,Niedersächsisches Ministerium für Wissenschaft und Kultur,Niedersächsisches Ministerium für Wissenschaft und Kultur
57374,Stephan Bothe,Stephan Bothe,https://kleineanfragen.de/niedersachsen/18/3652-induzierte-aborte,Induzierte Aborte,minor,2019-05-07T00:00:00Z,AfD,"Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung","Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung"
57375,Detlev Schulz-Hendel;Julia Willie Hamburg;Imke Byl,Detlev Schulz-Hendel;Imke Byl;Julia Willie Hamburg,https://kleineanfragen.de/niedersachsen/18/3640-uebergriffe-und-straftaten-gegen-menschen-mit-queeren-lebensentwuerfen,Übergriffe und Straftaten gegen Menschen mit queeren Lebensentwürfen,minor,2019-05-06T00:00:00Z,Bündnis 90/Die Grünen,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
57376,Jens Ahrends,Jens Ahrends,https://kleineanfragen.de/niedersachsen/18/3639-clan-familien-in-niedersachsen,Clan-Familien in Niedersachsen,minor,2019-05-06T00:00:00Z,AfD,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
57377,Dana Guth,Dana Guth,https://kleineanfragen.de/niedersachsen/18/3635-risiken-fuer-verbraucher-durch-aluminiumsalze-und-fluorid,Risiken für Verbraucher durch Aluminiumsalze und Fluorid,minor,2019-05-06T00:00:00Z,AfD,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz","Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
57378,Eva Viehoff;Stefan Wenzel;Detlev Schulz-Hendel;Imke Byl;Meta Janssen-Kucz;Anja Piel;Dragos Pancescu,Dragos Pancescu;Detlev Schulz-Hendel;Meta Janssen-Kucz;Eva Viehoff;Imke Byl;Anja Piel;Stefan Wenzel,https://kleineanfragen.de/niedersachsen/18/3626-fragen-zur-vereinbarkeit-der-verordnung-des-bundeswirtschaftsministeriums-zur-verbesserung-der-rahmenbedingungen,Fragen zur Vereinbarkeit der Verordnung des Bundeswirtschaftsministeriums zur Verbesserung der Rahmenbedingungen für den Aufbau der LNG-Infrastruktur in Deutschland vom 14. März 2019 mit dem EU Beihilferecht,minor,2019-05-03T00:00:00Z,Bündnis 90/Die Grünen,"Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung","Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung"
57379,Christian Grascha,Christian Grascha,https://kleineanfragen.de/niedersachsen/18/3616-umsetzung-der-berme-umfahrung,Umsetzung der Berme-Umfahrung,minor,2019-05-02T00:00:00Z,FDP,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
57380,Susanne Victoria Schütz;Björn Försterling;Sylvia Bruns,Björn Försterling;Susanne Victoria Schütz;Sylvia Bruns,https://kleineanfragen.de/niedersachsen/18/3614-investitionskostenfoerderung-fuer-die-ambulante-pflege,Investitionskostenförderung für die ambulante Pflege,minor,2019-05-02T00:00:00Z,FDP,"Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung","Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung"
57381,Belit Onay,Belit Onay,https://kleineanfragen.de/niedersachsen/18/3613-islamfeindliche-uebergriffe-in-niedersachsen,Islamfeindliche Übergriffe in Niedersachsen,minor,2019-05-02T00:00:00Z,Bündnis 90/Die Grünen,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
57382,Eva Viehoff;Julia Willie Hamburg;Detlev Schulz-Hendel;Meta Janssen-Kucz;Anja Piel,Eva Viehoff;Meta Janssen-Kucz;Detlev Schulz-Hendel;Anja Piel;Julia Willie Hamburg,https://kleineanfragen.de/niedersachsen/18/3612-wie-will-das-land-niedersachsen-finanzmittel-des-bundes-fuer-die-weiterentwicklung-der-qualitaet-und-verbesserung,Wie will das Land Niedersachsen Finanzmittel des Bundes für die Weiterentwicklung der Qualität und Verbesserung der Teilhabe in der Kindertagesbetreuung verwenden?,minor,2019-05-02T00:00:00Z,Bündnis 90/Die Grünen,Niedersächsisches Kultusministerium,Niedersächsisches Kultusministerium
57383,Anja Piel,Anja Piel,https://kleineanfragen.de/niedersachsen/18/3608-wie-steht-die-landesregierung-zur-zukunft-des-wouldham-camps,Wie steht die Landesregierung zur Zukunft des Wouldham Camps?,minor,2019-04-30T00:00:00Z,Bündnis 90/Die Grünen,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
57384,Christopher Emden,Christopher Emden,https://kleineanfragen.de/niedersachsen/18/3606-pakt-fuer-den-rechtsstaat-wie-beteiligt-sich-die-landesregierung,Pakt für den Rechtsstaat - Wie beteiligt sich die Landesregierung?,minor,2019-04-29T00:00:00Z,AfD,Niedersächsisches Justizministerium,Niedersächsisches Justizministerium
57385,Jan-Christoph Oetjen,Jan-Christoph Oetjen,https://kleineanfragen.de/niedersachsen/18/3599-welche-ergebnisse-wurden-durch-die-strukturkommission-zur-weiterentwicklung-des-brandschutzes-erzielt,Welche Ergebnisse wurden durch die Strukturkommission zur Weiterentwicklung des Brandschutzes erzielt?,minor,2019-04-29T00:00:00Z,FDP,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
57386,Julia Willie Hamburg,Julia Willie Hamburg,https://kleineanfragen.de/niedersachsen/18/3585-dioxin-ausstoss-der-harz-metall-gmbh-grenzwerte-ueberschritten,Dioxin-Ausstoß der Harz-Metall GmbH: Grenzwerte überschritten,minor,2019-04-29T00:00:00Z,Bündnis 90/Die Grünen,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
57387,Harm Rykena,Harm Rykena,https://kleineanfragen.de/niedersachsen/18/3583-bewertung-der-sprachlichen-richtigkeit-in-der-gymnasialen-oberstufe,Bewertung der sprachlichen Richtigkeit in der gymnasialen Oberstufe,minor,2019-04-26T00:00:00Z,AfD,Niedersächsisches Kultusministerium,Niedersächsisches Kultusministerium
57388,Stefan Wirtz,Stefan Wirtz,https://kleineanfragen.de/niedersachsen/18/3582-was-geschieht-mit-dem-schlamm-aus-dem-duemmer-see,Was geschieht mit dem Schlamm aus dem Dümmer See?,minor,2019-04-26T00:00:00Z,AfD,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
57389,Christian Meyer;Julia Willie Hamburg;Imke Byl;Belit Onay;Anja Piel;Dragos Pancescu,Imke Byl;Dragos Pancescu;Christian Meyer;Belit Onay;Anja Piel;Julia Willie Hamburg,https://kleineanfragen.de/niedersachsen/18/3581-einordnung-des-todes-von-m-k-am-04-03-1992-in-die-polizeiliche-kriminalstatistik,Einordnung des Todes von M. K. am 04.03.1992 in die Polizeiliche Kriminalstatistik,minor,2019-04-26T00:00:00Z,Bündnis 90/Die Grünen,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
57390,Christian Meyer;Julia Willie Hamburg;Imke Byl;Belit Onay;Anja Piel;Dragos Pancescu,Imke Byl;Dragos Pancescu;Christian Meyer;Belit Onay;Anja Piel;Julia Willie Hamburg,https://kleineanfragen.de/niedersachsen/18/3580-einordnung-des-todes-von-h-p-z-am-12-03-1993-in-die-polizeiliche-kriminalstatistik,Einordnung des Todes von H.-P. Z. am 12.03.1993 in die polizeiliche Kriminalstatistik,minor,2019-04-26T00:00:00Z,Bündnis 90/Die Grünen,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
57391,Christian Meyer;Julia Willie Hamburg;Imke Byl;Belit Onay;Anja Piel;Dragos Pancescu,Imke Byl;Dragos Pancescu;Christian Meyer;Belit Onay;Anja Piel;Julia Willie Hamburg,https://kleineanfragen.de/niedersachsen/18/3579-einordnung-des-todes-von-a-s-am-01-01-1992-in-die-polizeiliche-kriminalstatistik,Einordnung des Todes von A. S. am 01.01.1992 in die Polizeiliche Kriminalstatistik,minor,2019-04-26T00:00:00Z,Bündnis 90/Die Grünen,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
57392,Belit Onay,Belit Onay,https://kleineanfragen.de/niedersachsen/18/3578-raederwerk-gegen-clanstrukturen-im-heidekreis,„Räderwerk“ gegen Clanstrukturen im Heidekreis,minor,2019-04-26T00:00:00Z,Bündnis 90/Die Grünen,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
57393,Stefan Wirtz;Peer Lilienthal,Peer Lilienthal;Stefan Wirtz,https://kleineanfragen.de/niedersachsen/18/3575-urteil-des-ovg-lueneburg-vom-5-maerz-2019-im-klageverfahren-um-das-regionale-raumordnungsprogramm-welche,"Urteil des OVG Lüneburg vom 5. März 2019 im Klageverfahren um das Regionale Raumordnungsprogramm. Welche Auswirkungen ergeben sich für Kommunen, Region Hannover und das Land Niedersachsen?",minor,2019-04-26T00:00:00Z,AfD,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz","Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
57394,Stephan Bothe,Stephan Bothe,https://kleineanfragen.de/niedersachsen/18/3574-bedarfe-in-der-pflege,Bedarfe in der Pflege,minor,2019-04-26T00:00:00Z,AfD,"Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung","Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung"
57395,Christian Meyer;Imke Byl,Christian Meyer;Imke Byl,https://kleineanfragen.de/niedersachsen/18/3577-gehoelzrueckschnitt-an-der-oker-unsachgemaesser-eingriff-in-das-oekosystem,Gehölzrückschnitt an der Oker: Unsachgemäßer Eingriff in das Ökosystem?,minor,2019-04-25T00:00:00Z,Bündnis 90/Die Grünen,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
57396,Eva Viehoff;Christian Meyer;Julia Willie Hamburg;Detlev Schulz-Hendel;Imke Byl;Meta Janssen-Kucz;Belit Onay;Anja Piel,Belit Onay;Detlev Schulz-Hendel;Eva Viehoff;Imke Byl;Meta Janssen-Kucz;Christian Meyer;Anja Piel;Julia Willie Hamburg,https://kleineanfragen.de/niedersachsen/18/3576-waldkindergaerten,Waldkindergärten,minor,2019-04-25T00:00:00Z,Bündnis 90/Die Grünen,Niedersächsisches Kultusministerium,Niedersächsisches Kultusministerium
57397,Hillgriet Eilers;Jörg Bode;Christian Grascha,Christian Grascha;Jörg Bode;Hillgriet Eilers,https://kleineanfragen.de/niedersachsen/18/3564-auswirkungen-der-einfuhrumsatzsteuer-auf-den-wirtschaftsstandort-niedersachsen,Auswirkungen der Einfuhrumsatzsteuer auf den Wirtschaftsstandort Niedersachsen,minor,2019-04-25T00:00:00Z,FDP,Niedersächsisches Finanzministerium,Niedersächsisches Finanzministerium
57398,Hermann Grupe;Jörg Bode,Jörg Bode;Hermann Grupe,https://kleineanfragen.de/niedersachsen/18/3560-wann-vollzieht-die-landesregierung-eine-personelle-schwerpunktsetzung-fuer-die-b-83-im-geschaeftsbereich-hameln-der,Wann vollzieht die Landesregierung eine personelle Schwerpunktsetzung für die B 83 im Geschäftsbereich Hameln der Niedersächsischen Landesbehörde für Straßenbau und Verkehr?,minor,2019-04-23T00:00:00Z,FDP,"Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung","Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung"
57399,Dr. Marco Genthe,Dr. Marco Genthe,https://kleineanfragen.de/niedersachsen/18/3559-justizvollzugseinrichtungen-arbeitsgruppe-drohnen,"Justizvollzugseinrichtungen: Arbeitsgruppe ""Drohnen""",minor,2019-04-23T00:00:00Z,FDP,Niedersächsisches Justizministerium,Niedersächsisches Justizministerium
57400,Christopher Emden,Christopher Emden,https://kleineanfragen.de/niedersachsen/18/3558-foerderung-der-soziokultur,Förderung der Soziokultur,minor,2019-04-23T00:00:00Z,AfD,Niedersächsisches Ministerium für Wissenschaft und Kultur,Niedersächsisches Ministerium für Wissenschaft und Kultur
57401,Björn Försterling;Sylvia Bruns;Dr. Marco Genthe,Sylvia Bruns;Björn Försterling;Dr. Marco Genthe,https://kleineanfragen.de/niedersachsen/18/3557-neu-bestechlichkeit-und-bestechung-im-gesundheitswesen,Bestechlichkeit und Bestechung im Gesundheitswesen,minor,2019-04-23T00:00:00Z,FDP,Niedersächsisches Justizministerium,Niedersächsisches Justizministerium
57402,Susanne Victoria Schütz;Björn Försterling;Sylvia Bruns,Björn Försterling;Susanne Victoria Schütz;Sylvia Bruns,https://kleineanfragen.de/niedersachsen/18/3545-neue-foerderrichtlinie-fuer-mietwohnungen-und-ersatzbaumassnahmen-oder-doch-nicht,"Neue Förderrichtlinie für ""Mietwohnungen und Ersatzbaumaßnahmen"" - oder doch nicht?",minor,2019-04-18T00:00:00Z,FDP,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
57403,Helge Limburg;Belit Onay;Stefan Wenzel,Helge Limburg;Belit Onay;Stefan Wenzel,https://kleineanfragen.de/niedersachsen/18/3543-fragen-zur-kontrolle-von-geldwaesche-insbesondere-im-bereich-gluecksspiel-durch-banken-volks-und,"Fragen zur Kontrolle von Geldwäsche, insbesondere im Bereich Glücksspiel durch Banken, Volks- und Raiffeisengenossenschaften, Sparkassen und Fintechs",minor,2019-04-18T00:00:00Z,Bündnis 90/Die Grünen,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
57404,Julia Willie Hamburg,Julia Willie Hamburg,https://kleineanfragen.de/niedersachsen/18/3542-rechte-straftaten-in-niedersachsen-seit-2016,Rechte Straftaten in Niedersachsen seit 2016,minor,2019-04-18T00:00:00Z,Bündnis 90/Die Grünen,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
57405,Dr. Marco Genthe,Dr. Marco Genthe,https://kleineanfragen.de/niedersachsen/18/3540-fund-im-justizministerium-teil-3,Fund im Justizministerium (Teil 3),minor,2019-04-18T00:00:00Z,FDP,Niedersächsisches Justizministerium,Niedersächsisches Justizministerium
57406,Dr. Stefan Birkner;Jörg Bode,Jörg Bode;Dr. Stefan Birkner,https://kleineanfragen.de/niedersachsen/18/3539-wann-wird-die-gemeinde-wedemark-flaechig-mit-leistungsfaehigem-breitband-und-einem-modernen-funknetz-ausgestattet,Wann wird die Gemeinde Wedemark flächig mit leistungsfähigem Breitband und einem modernen Funknetz ausgestattet sein?,minor,2019-04-18T00:00:00Z,FDP,"Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung","Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung"
57407,Hermann Grupe;Horst Kortlang,Hermann Grupe;Horst Kortlang,https://kleineanfragen.de/niedersachsen/18/3535-mikroplastikrueckstaende,Mikroplastikrückstände,minor,2019-04-17T00:00:00Z,FDP,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
57408,Stefan Wenzel,Stefan Wenzel,https://kleineanfragen.de/niedersachsen/18/3531-fragen-zur-sperrung-der-autobahn-a-38-im-bereich-heidkopftunnel,Fragen zur Sperrung der Autobahn A 38 im Bereich Heidkopftunnel,minor,2019-04-17T00:00:00Z,Bündnis 90/Die Grünen,"Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung","Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung"
57409,Stefan Wirtz;Christopher Emden,Christopher Emden;Stefan Wirtz,https://kleineanfragen.de/niedersachsen/18/3529-insektensterben-durch-windenergieanlagen,Insektensterben durch Windenergieanlagen,minor,2019-04-17T00:00:00Z,AfD,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
57410,Christian Meyer;Miriam Staudte;Anja Piel,Miriam Staudte;Anja Piel;Christian Meyer,https://kleineanfragen.de/niedersachsen/18/3528-mangelt-es-an-wohnraum-fuer-junge-menschen-auf-dem-land,Mangelt es an Wohnraum für junge Menschen auf dem Land?,minor,2019-04-17T00:00:00Z,Bündnis 90/Die Grünen,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
57411,Christian Meyer;Imke Byl;Anja Piel,Christian Meyer;Anja Piel;Imke Byl,https://kleineanfragen.de/niedersachsen/18/3527-neu-brand-im-bergwerk-vermutlich-stundenlang-unentdeckt-warum-gab-es-keine-brandmelder-im-bergwerk-siegfried-giesen,Brand im Bergwerk vermutlich stundenlang unentdeckt: Warum gab es keine Brandmelder im Bergwerk Siegfried-Giesen?,minor,2019-04-17T00:00:00Z,Bündnis 90/Die Grünen,"Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung","Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung"
57412,Christian Meyer;Imke Byl;Anja Piel,Christian Meyer;Anja Piel;Imke Byl,https://kleineanfragen.de/niedersachsen/18/3527-brand-im-bergwerk-vermutlich-stundenlang-unentdeckt-warum-gab-es-keine-brandmelder-im-bergwerk-siegfried-giesen,Brand im Bergwerk vermutlich stundenlang unentdeckt: Warum gab es keine Brandmelder im Bergwerk Siegfried-Giesen?,minor,2019-04-17T00:00:00Z,Bündnis 90/Die Grünen,"Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung","Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung"
57413,Christian Meyer;Detlev Schulz-Hendel,Christian Meyer;Detlev Schulz-Hendel,https://kleineanfragen.de/niedersachsen/18/3526-neubau-vor-ausbau-der-a-30-verstoesst-das-vorziehen-der-a-33-nord-gegen-den-bvwp-2030,Neubau vor Ausbau der A 30: Verstößt das Vorziehen der A 33 Nord gegen den BVWP 2030?,minor,2019-04-17T00:00:00Z,Bündnis 90/Die Grünen,"Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung","Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung"
57414,Jens Ahrends,Jens Ahrends,https://kleineanfragen.de/niedersachsen/18/3525-wiedereinreisen-von-auslaendern-nach-finanziell-gefoerderten-ausreisen,Wiedereinreisen von Ausländern nach finanziell geförderten Ausreisen,minor,2019-04-16T00:00:00Z,AfD,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
57415,Stefan Wenzel,Stefan Wenzel,https://kleineanfragen.de/niedersachsen/18/3524-fragen-zur-zukunft-der-nord-lb-wie-realistisch-ist-das-neue-geschaeftsmodell,Fragen zur Zukunft der NORD/LB: Wie realistisch ist das neue Geschäftsmodell?,minor,2019-04-16T00:00:00Z,Bündnis 90/Die Grünen,Niedersächsisches Finanzministerium,Niedersächsisches Finanzministerium
57416,Anja Piel;Meta Janssen-Kucz,Meta Janssen-Kucz;Anja Piel,https://kleineanfragen.de/niedersachsen/18/3523-wie-werden-opfer-von-medikamenten-und-impfversuchen-in-niedersachen-entschaedigt,Wie werden Opfer von Medikamenten- und Impfversuchen in Niedersachen entschädigt?,minor,2019-04-16T00:00:00Z,Bündnis 90/Die Grünen,"Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung","Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung"
57417,Eva Viehoff;Dragos Pancescu;Imke Byl;Meta Janssen-Kucz,Meta Janssen-Kucz;Imke Byl;Dragos Pancescu;Eva Viehoff,https://kleineanfragen.de/niedersachsen/18/3514-nachfragen-zur-baggergut-verklappung-in-der-elbmuendung-am-neuen-luechtergrund,Nachfragen zur Baggergut-Verklappung in der Elbmündung am Neuen Lüchtergrund,minor,2019-04-16T00:00:00Z,Bündnis 90/Die Grünen,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
57418,Dr. Stefan Birkner,Dr. Stefan Birkner,https://kleineanfragen.de/niedersachsen/18/3513-anschlussstelle-bissendorf-wietze-an-der-a-352,Anschlussstelle Bissendorf-Wietze an der A 352?,minor,2019-04-16T00:00:00Z,FDP,"Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung","Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung"
57419,Jens Ahrends,Jens Ahrends,https://kleineanfragen.de/niedersachsen/18/3498-foerderung-von-projekten-gegen-extremismus,Förderung von Projekten gegen Extremismus,minor,2019-04-15T00:00:00Z,AfD,Niedersächsisches Justizministerium,Niedersächsisches Justizministerium
57420,Dragos Pancescu;Helge Limburg,Dragos Pancescu;Helge Limburg,https://kleineanfragen.de/niedersachsen/18/3497-wie-hoch-ist-der-reale-personalbedarf-in-der-justiz-in-niedersachsen,Wie hoch ist der reale Personalbedarf in der Justiz in Niedersachsen?,minor,2019-04-15T00:00:00Z,Bündnis 90/Die Grünen,Niedersächsisches Justizministerium,Niedersächsisches Justizministerium
57421,Dragos Pancescu;Helge Limburg,Dragos Pancescu;Helge Limburg,https://kleineanfragen.de/niedersachsen/18/3496-staatsanwaltschaft-heillos-ueberlastet,"""Staatsanwaltschaft heillos überlastet""",minor,2019-04-15T00:00:00Z,Bündnis 90/Die Grünen,Niedersächsisches Justizministerium,Niedersächsisches Justizministerium
57422,Peer Lilienthal,Peer Lilienthal,https://kleineanfragen.de/niedersachsen/18/3495-ist-die-trinkwasserversorgung-in-barsinghausen-gesichert,Ist die Trinkwasserversorgung in Barsinghausen gesichert?,minor,2019-04-15T00:00:00Z,AfD,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
57423,Christian Meyer;Miriam Staudte,Christian Meyer;Miriam Staudte,https://kleineanfragen.de/niedersachsen/18/3489-welchen-stellenwert-besitzt-die-fuchsjagd-im-rahmen-des-wiesenvogelschutzes,Welchen Stellenwert besitzt die Fuchsjagd im Rahmen des Wiesenvogelschutzes?,minor,2019-04-11T00:00:00Z,Bündnis 90/Die Grünen,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
57424,Marcus Bosse,Marcus Bosse,https://kleineanfragen.de/niedersachsen/18/3488-einsatz-der-kabelpflugtechnik,Einsatz der Kabelpflugtechnik,minor,2019-04-11T00:00:00Z,SPD,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
57425,Stefan Wirtz,Stefan Wirtz,https://kleineanfragen.de/niedersachsen/18/3487-brandschutz-in-windenergieanlagen,Brandschutz in Windenergieanlagen,minor,2019-04-11T00:00:00Z,AfD,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
57426,Christian Meyer;Miriam Staudte;Imke Byl;Anja Piel,Imke Byl;Miriam Staudte;Anja Piel;Christian Meyer,https://kleineanfragen.de/niedersachsen/18/3486-verstossen-flaechen-im-eigentum-des-landes-gegen-die-nbauo,Verstoßen Flächen im Eigentum des Landes gegen die NBauO?,minor,2019-04-11T00:00:00Z,Bündnis 90/Die Grünen,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
57427,Jan-Christoph Oetjen;Jörg Bode,Jörg Bode;Jan-Christoph Oetjen,https://kleineanfragen.de/niedersachsen/18/3484-wie-weit-ist-die-digitalisierung-der-oeffentlichen-verwaltung-in-niedersachsen,Wie weit ist die Digitalisierung der öffentlichen Verwaltung in Niedersachsen?,minor,2019-04-11T00:00:00Z,FDP,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
57428,Peer Lilienthal;Stephan Bothe;Jens Ahrends,Peer Lilienthal;Jens Ahrends;Stephan Bothe,https://kleineanfragen.de/niedersachsen/18/3474-fiktive-rechnungen-veruntreuung-und-durchsuchung-was-ist-los-beim-asb,"Fiktive Rechnungen, Veruntreuung und Durchsuchung? Was ist los beim ASB?",minor,2019-04-10T00:00:00Z,AfD,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
57429,Detlev Schulz-Hendel;Julia Willie Hamburg,Detlev Schulz-Hendel;Julia Willie Hamburg,https://kleineanfragen.de/niedersachsen/18/3471-schul-cloud-und-digitales-lernen-in-niedersachsen-wie-sollen-der-schutz-der-schuelerinnen-und-schueler-vor,Schul-Cloud und digitales Lernen in Niedersachsen: Wie sollen der Schutz der Schülerinnen und Schüler vor interessengeleiteter Beeinflussung und der Datenschutz gewährleistet werden?,minor,2019-04-10T00:00:00Z,Bündnis 90/Die Grünen,Niedersächsisches Kultusministerium,Niedersächsisches Kultusministerium
57430,Dr. Karl-Ludwig von Danwitz;André Bock;Mareike Wulf;Lasse Weritz;Anette Meyer zu Strohen;Christian Fühner;Clemens Lammerskitten,Lasse Weritz;Dr. Karl-Ludwig von Danwitz;Clemens Lammerskitten;Christian Fühner;André Bock;Mareike Wulf;Anette Meyer zu Strohen,https://kleineanfragen.de/niedersachsen/18/3470-wie-werden-hochbegabte-schuelerinnen-und-schueler-an-niedersaechsischen-schulen-gefoerdert,Wie werden hochbegabte Schülerinnen und Schüler an niedersächsischen Schulen gefördert?,minor,2019-04-10T00:00:00Z,CDU,Niedersächsisches Kultusministerium,Niedersächsisches Kultusministerium
